#Millis,TC1Internal(C),TC1External(C),TC2Internal(C),TC2External(C)
2431525,27.50,54.50,27.12,26.75
2431632,27.44,54.50,27.12,26.75
2431738,27.50,54.50,27.12,26.75
2431845,27.50,54.50,27.19,26.75
2431951,27.44,54.50,27.12,26.75
2432058,27.50,54.50,27.12,26.75
2432163,27.44,54.50,27.06,26.75
2432270,27.50,54.50,27.12,26.75
2432376,27.50,54.50,27.12,26.75
2432483,27.50,54.50,27.12,26.75
2432589,27.50,54.50,27.12,26.75
2432696,27.56,54.50,27.12,26.75
2432801,27.50,54.50,27.19,26.75
2432908,27.44,54.50,27.19,27.00
2433014,27.50,54.50,27.12,26.75
2433121,27.50,54.50,27.19,27.00
2433227,27.50,54.50,27.12,26.75
2433334,27.50,54.50,27.12,26.75
2433439,27.44,54.50,27.12,26.75
2433546,27.50,54.50,27.19,26.75
2433652,27.50,54.50,27.12,26.75
2433759,27.50,54.50,27.12,26.75
2433865,27.50,54.50,27.12,26.75
2433972,27.56,54.50,27.12,26.75
2434077,27.50,54.50,27.12,26.75
2434184,27.44,54.50,27.12,26.75
2434290,27.50,54.50,27.12,26.75
2434397,27.50,54.50,27.12,26.75
2434503,27.44,54.50,27.12,26.75
2434610,27.50,54.50,27.06,26.75
2434716,27.50,54.50,27.12,26.75
2434822,27.50,54.50,27.19,27.00
2434928,27.50,54.50,27.12,26.75
2435035,27.50,54.50,27.12,26.75
2435141,27.44,54.50,27.12,26.75
2435248,27.50,54.50,27.12,26.75
2435354,27.50,54.50,27.12,26.75
2435460,27.50,54.50,27.12,26.75
2435566,27.50,54.50,27.12,26.75
2435673,27.50,54.50,27.12,26.75
2435779,27.50,54.50,27.12,26.75
2435886,27.50,54.50,27.12,26.75
2435992,27.50,54.50,27.12,26.75
2436098,27.50,54.50,27.12,26.75
2436204,27.44,54.50,27.12,26.75
2436311,27.44,54.50,27.12,27.00
2436417,27.50,54.50,27.12,26.75
2436524,27.50,54.50,27.12,26.75
2436630,27.50,54.50,27.12,26.75
2436736,27.44,54.50,27.12,26.75
2436842,27.44,54.50,27.12,26.75
2436948,27.50,54.50,27.12,26.75
2437055,27.50,54.50,27.12,27.00
2437161,27.50,54.50,27.06,27.00
2437268,27.50,54.50,27.12,26.75
2437373,27.50,54.50,27.12,26.75
2437480,27.50,54.50,27.12,26.75
2437586,27.50,54.50,27.12,26.75
2437693,27.44,54.50,27.19,26.75
2437799,27.50,54.50,27.19,27.00
2437906,27.50,54.50,27.12,26.75
2438011,27.50,54.50,27.12,26.75
2438118,27.50,54.50,27.12,26.75
2438224,27.50,54.50,27.12,26.75
2438331,27.50,54.50,27.12,26.75
2438437,27.50,54.50,27.12,26.75
2438544,27.50,54.50,27.12,26.75
2438649,27.50,54.50,27.12,27.00
2438756,27.50,54.50,27.12,26.75
2438862,27.44,54.50,27.12,26.75
2438969,27.50,54.50,27.12,26.75
2439075,27.50,54.50,27.12,26.75
2439182,27.50,54.50,27.12,26.75
2439288,27.50,54.50,27.12,26.75
2439394,27.44,54.50,27.12,27.00
2439500,27.44,54.50,27.12,26.75
2439607,27.50,54.50,27.12,26.75
2439713,27.50,54.50,27.12,26.75
2439820,27.50,54.50,27.12,26.75
2439926,27.50,54.50,27.12,27.00
2440032,27.50,54.50,27.19,26.75
2440138,27.44,54.50,27.12,26.75
2440245,27.50,54.50,27.12,26.75
2440351,27.50,54.50,27.12,26.75
2440458,27.50,54.50,27.12,26.75
2440564,27.50,54.50,27.12,26.75
2440670,27.50,54.50,27.12,26.75
2440776,27.50,54.50,27.12,26.75
2440883,27.44,54.50,27.12,26.75
2440989,27.50,54.50,27.06,26.75
2441096,27.44,54.50,27.19,27.00
2441202,27.50,54.50,27.12,26.75
2441308,27.50,54.50,27.12,26.75
2441414,27.50,54.50,27.12,26.75
2441521,27.50,54.50,27.19,27.00
2441627,27.56,54.50,27.12,26.75
2441734,27.50,54.50,27.12,27.00
2441840,27.50,54.50,27.12,27.00
2441946,27.50,54.50,27.12,26.75
2442052,27.50,54.50,27.12,26.75
2442159,27.56,54.50,27.12,27.00
2442265,27.50,54.50,27.19,27.00
2442372,27.50,54.50,27.12,26.75
2442478,27.44,54.50,27.12,27.00
2442584,27.44,54.50,27.12,26.75
2442690,27.44,54.50,27.12,27.00
2442797,27.50,54.50,27.12,27.00
2442903,27.44,54.50,27.12,26.75
2443010,27.50,54.50,27.12,26.75
2443116,27.56,54.50,27.12,26.75
2443222,27.50,54.50,27.12,26.75
2443328,27.50,54.50,27.19,26.75
2443435,27.50,54.50,27.12,27.00
2443541,27.44,54.50,27.12,27.00
2443648,27.50,54.50,27.12,26.75
2443754,27.50,54.50,27.12,27.00
2443859,27.50,54.50,27.12,27.00
2443966,27.44,54.50,27.12,26.75
2444072,27.50,54.50,27.12,26.75
2444179,27.50,54.50,27.12,26.75
2444285,27.50,54.50,27.12,26.75
2444392,27.56,54.50,27.12,26.75
2444497,27.44,54.50,27.19,26.75
2444604,27.50,54.50,27.12,27.00
2444710,27.50,54.50,27.12,26.75
2444817,27.50,54.50,27.12,27.00
2444923,27.50,54.50,27.12,26.75
2445030,27.50,54.50,27.19,26.75
2445136,27.50,54.50,27.12,26.75
2445242,27.50,54.50,27.12,26.75
2445348,27.50,54.50,27.12,27.00
2445455,27.50,54.50,27.12,26.75
2445561,27.50,54.50,27.12,27.00
2445668,27.50,54.50,27.06,26.75
2445774,27.56,54.50,27.12,26.75
2445880,27.50,54.50,27.12,26.75
2445986,27.50,54.50,27.12,26.75
2446093,27.44,54.50,27.12,26.75
2446199,27.50,54.50,27.12,26.75
2446306,27.50,54.50,27.19,27.00
2446412,27.50,54.50,27.12,27.00
2446518,27.50,54.50,27.19,26.75
2446624,27.50,54.50,27.12,27.00
2446731,27.50,54.50,27.12,27.00
2446837,27.44,54.50,27.12,26.75
2446944,27.50,54.50,27.12,27.00
2447050,27.50,54.50,27.12,26.75
2447156,27.50,54.50,27.19,26.75
2447262,27.56,54.50,27.12,27.00
2447369,27.44,54.50,27.12,26.75
2447475,27.50,54.50,27.12,26.75
2447582,27.50,54.50,27.12,26.75
2447688,27.44,54.50,27.12,26.75
2447794,27.50,54.50,27.12,27.00
2447900,27.50,54.50,27.12,26.75
2448007,27.50,54.50,27.19,26.75
2448113,27.50,54.50,27.12,26.75
2448220,27.50,54.50,27.12,26.75
2448326,27.50,54.50,27.12,26.75
2448432,27.50,54.50,27.12,26.75
2448538,27.50,54.50,27.12,26.75
2448645,27.44,54.50,27.12,26.75
2448751,27.50,54.50,27.19,26.75
2448858,27.50,54.50,27.12,27.00
2448964,27.50,54.50,27.12,27.00
2449070,27.50,54.50,27.12,26.75
2449176,27.56,54.50,27.12,26.75
2449283,27.50,54.50,27.12,26.75
2449389,27.50,54.50,27.12,26.75
2449496,27.50,54.50,27.12,26.75
2449602,27.44,54.25,27.12,26.75
2449708,27.50,54.50,27.12,26.75
2449814,27.50,54.50,27.12,26.75
2449921,27.44,54.50,27.12,27.00
2450027,27.50,54.50,27.12,26.75
2450134,27.56,54.50,27.12,26.75
2450240,27.56,54.50,27.12,26.75
2450345,27.50,54.50,27.12,26.75
2450452,27.50,54.50,27.12,26.75
2450558,27.44,54.50,27.12,27.00
2450665,27.50,54.50,27.12,26.75
2450771,27.50,54.50,27.06,26.75
2450878,27.44,54.50,27.12,26.75
2450984,27.50,54.50,27.12,26.75
2451090,27.44,54.50,27.12,26.75
2451196,27.50,54.50,27.12,27.00
2451303,27.50,54.50,27.12,26.75
2451409,27.44,54.50,27.12,26.75
2451516,27.50,54.50,27.12,26.75
2451622,27.50,54.50,27.12,26.75
2451728,27.50,54.50,27.06,26.75
2451834,27.50,54.50,27.12,26.75
2451941,27.44,54.25,27.12,27.00
2452047,27.50,54.50,27.12,26.75
2452154,27.50,54.50,27.12,26.75
2452260,27.44,54.50,27.12,26.75
2452366,27.56,54.50,27.12,26.75
2452472,27.44,54.25,27.12,26.75
2452579,27.44,54.50,27.12,26.75
2452685,27.50,54.50,27.12,26.75
2452792,27.44,54.50,27.06,26.75
2452898,27.50,54.50,27.12,27.00
2453005,27.44,54.50,27.12,26.75
2453110,27.50,54.50,27.12,26.75
2453217,27.50,54.50,27.12,26.75
2453323,27.50,54.50,27.12,26.75
2453430,27.44,54.25,27.12,26.75
2453536,27.56,54.50,27.12,26.75
2453643,27.50,54.50,27.19,26.75
2453748,27.50,54.25,27.12,26.75
2453855,27.50,54.25,27.12,26.75
2453961,27.44,54.25,27.19,26.75
2454068,27.44,54.50,27.19,26.75
2454174,27.50,54.50,27.12,26.75
2454281,27.50,54.25,27.19,27.00
2454386,27.50,54.50,27.19,26.75
2454493,27.50,54.25,27.12,26.75
2454599,27.50,54.50,27.12,26.75
2454706,27.50,54.50,27.12,27.00
2454812,27.50,54.50,27.12,26.75
2454919,27.50,54.50,27.12,26.75
2455025,27.50,54.50,27.19,27.00
2455131,27.50,54.50,27.12,27.00
2455237,27.50,54.50,27.12,26.75
2455344,27.50,54.50,27.12,26.75
2455450,27.50,54.50,27.12,26.75
2455557,27.50,54.50,27.12,27.00
2455663,27.50,54.25,27.12,26.75
2455769,27.50,54.50,27.12,26.75
2455875,27.50,54.50,27.12,26.75
2455982,27.50,54.25,27.12,26.75
2456088,27.50,54.50,27.12,26.75
2456195,27.44,54.25,27.12,26.75
2456301,27.50,54.50,27.12,26.75
2456407,27.44,54.25,27.12,27.00
2456513,27.50,54.50,27.12,26.75
2456620,27.50,54.25,27.12,26.75
2456726,27.50,54.25,27.12,26.75
2456833,27.50,54.50,27.12,27.00
2456939,27.44,54.25,27.06,26.75
2457044,27.50,54.25,27.12,27.00
2457151,27.50,54.50,27.12,27.00
2457257,27.50,54.50,27.12,26.75
2457364,27.50,54.25,27.19,26.75
2457470,27.50,54.50,27.12,26.75
2457577,27.50,54.25,27.12,26.75
2457682,27.50,54.25,27.12,27.00
2457789,27.50,54.25,27.12,26.75
2457895,27.44,54.25,27.12,27.00
2458002,27.50,54.50,27.12,26.75
2458108,27.56,54.50,27.12,26.75
2458215,27.50,54.50,27.12,26.75
2458321,27.50,54.25,27.06,26.75
2458427,27.44,54.25,27.12,26.75
2458533,27.50,54.25,27.12,26.75
2458640,27.44,54.25,27.12,26.75
2458746,27.44,54.25,27.12,26.75
2458853,27.50,54.25,27.12,26.75
2458959,27.44,54.25,27.12,26.75
2459065,27.50,54.50,27.12,27.00
2459171,27.50,54.25,27.12,26.75
2459278,27.56,54.25,27.12,26.75
2459384,27.56,54.50,27.12,26.75
2459491,27.56,54.50,27.12,26.75
2459597,27.50,54.25,27.12,26.75
2459703,27.50,54.25,27.12,26.75
2459809,27.50,54.25,27.12,27.00
2459916,27.50,54.25,27.12,26.75
2460022,27.50,54.25,27.12,26.75
2460129,27.50,54.25,27.12,26.75
2460235,27.50,54.25,27.12,26.75
2460342,27.56,54.50,27.12,26.75
2460447,27.50,54.25,27.12,26.75
2460554,27.44,54.25,27.12,26.75
2460660,27.56,54.25,27.12,26.75
2460767,27.50,54.25,27.12,26.75
2460873,27.50,54.25,27.12,26.75
2460980,27.56,54.25,27.12,26.75
2461085,27.56,54.50,27.12,26.75
2461192,27.50,54.25,27.12,26.75
2461298,27.50,54.25,27.12,26.75
2461405,27.50,54.25,27.19,27.00
2461511,27.56,54.25,27.12,26.75
2461618,27.50,54.25,27.12,26.75
2461723,27.56,54.25,27.12,26.75
2461830,27.50,54.25,27.12,26.75
2461936,27.50,54.25,27.12,26.75
2462043,27.50,54.25,27.12,26.75
2462149,27.50,54.25,27.12,26.75
2462256,27.50,54.25,27.12,27.00
2462362,27.50,54.25,27.12,26.75
2462468,27.50,54.25,27.12,26.75
2462574,27.50,54.25,27.12,26.75
2462681,27.50,54.25,27.12,26.75
2462787,27.50,54.25,27.12,27.00
2462894,27.50,54.25,27.19,26.75
2463000,27.50,54.50,27.12,26.75
2463106,27.50,54.25,27.12,26.75
2463212,27.50,54.25,27.12,27.00
2463319,27.50,54.25,27.12,26.75
2463425,27.56,54.25,27.12,26.75
2463532,27.50,54.25,27.12,27.00
2463638,27.50,54.25,27.12,26.75
2463744,27.50,54.25,27.12,26.75
2463850,27.44,54.25,27.12,26.75
2463956,27.50,54.25,27.12,26.75
2464063,27.50,54.25,27.19,27.00
2464169,27.50,54.50,27.12,26.75
2464276,27.50,54.50,27.12,26.75
2464382,27.50,54.25,27.12,26.75
2464488,27.50,54.25,27.12,27.00
2464594,27.50,54.25,27.12,26.75
2464701,27.50,54.25,27.12,26.75
2464807,27.50,54.25,27.12,26.75
2464914,27.44,54.25,27.12,26.75
2465020,27.56,54.50,27.12,26.75
2465126,27.50,54.50,27.12,26.75
2465232,27.44,54.25,27.12,26.75
2465339,27.50,54.25,27.12,26.75
2465445,27.56,54.50,27.12,26.75
2465552,27.50,54.25,27.12,26.75
2465658,27.50,54.50,27.12,27.00
2465764,27.50,54.25,27.12,26.75
2465870,27.50,54.25,27.12,26.75
2465977,27.50,54.50,27.12,26.75
2466083,27.56,54.50,27.12,26.75
2466190,27.50,54.25,27.12,26.75
2466296,27.50,54.25,27.19,27.00
2466403,27.50,54.50,27.12,26.75
2466508,27.50,54.50,27.12,26.75
2466615,27.50,54.50,27.12,26.75
2466721,27.50,54.50,27.12,26.75
2466828,27.50,54.50,27.19,27.00
2466934,27.56,54.50,27.12,26.75
2467041,27.44,54.25,27.12,26.75
2467146,27.50,54.50,27.12,26.75
2467253,27.56,54.50,27.12,26.75
2467359,27.50,54.50,27.19,27.00
2467466,27.50,54.50,27.06,26.75
2467572,27.50,54.50,27.12,26.75
2467679,27.56,54.50,27.19,26.75
2467784,27.56,54.50,27.12,26.75
2467891,27.50,54.50,27.12,26.75
2467997,27.50,54.50,27.12,26.75
2468104,27.50,54.25,27.12,26.75
2468210,27.50,54.50,27.12,26.75
2468317,27.50,54.25,27.12,26.75
2468422,27.56,54.25,27.12,26.75
2468529,27.50,54.25,27.12,26.75
2468635,27.56,54.25,27.12,26.75
2468742,27.50,54.25,27.12,27.00
2468848,27.50,54.25,27.12,26.75
2468955,27.50,54.25,27.12,26.75
2469061,27.50,54.50,27.12,26.75
2469167,27.50,54.25,27.12,26.75
2469273,27.50,54.25,27.12,26.75
2469380,27.56,54.25,27.12,26.75
2469486,27.50,54.25,27.12,27.00
2469593,27.44,54.25,27.19,26.75
2469699,27.50,54.25,27.12,26.75
2469805,27.50,54.25,27.12,26.75
2469911,27.50,54.25,27.12,27.00
2470018,27.50,54.25,27.19,27.00
2470124,27.50,54.25,27.12,26.75
2470231,27.50,54.25,27.12,26.75
2470337,27.50,54.25,27.12,26.75
2470444,27.50,54.25,27.12,26.75
2470549,27.50,54.25,27.06,26.75
2470656,27.50,54.25,27.19,26.75
2470762,27.50,54.25,27.12,26.75
2470868,27.50,54.25,27.12,26.75
2470975,27.50,54.25,27.12,26.75
2471081,27.50,54.25,27.12,26.75
2471187,27.50,54.25,27.12,26.75
2471293,27.50,54.25,27.19,26.75
2471400,27.50,54.25,27.12,26.75
2471506,27.50,54.25,27.12,26.75
2471613,27.50,54.25,27.12,26.75
2471719,27.56,54.25,27.12,26.75
2471825,27.50,54.25,27.12,26.75
2471931,27.50,54.25,27.12,26.75
2472038,27.50,54.25,27.12,26.75
2472144,27.50,54.25,27.12,26.75
2472251,27.44,54.25,27.12,26.75
2472357,27.50,54.25,27.12,26.75
2472464,27.50,54.25,27.12,26.75
2472569,27.50,54.25,27.12,26.75
2472676,27.56,54.25,27.12,26.75
2472782,27.50,54.25,27.12,26.75
2472889,27.50,54.25,27.12,27.00
2472995,27.44,54.25,27.12,26.75
2473102,27.50,54.25,27.12,26.75
2473207,27.50,54.25,27.12,26.75
2473314,27.50,54.25,27.12,26.75
2473420,27.50,54.25,27.12,26.75
2473527,27.50,54.25,27.12,26.75
2473633,27.50,54.25,27.19,27.00
2473740,27.50,54.25,27.12,26.75
2473846,27.50,54.25,27.06,26.75
2473952,27.50,54.25,27.12,26.75
2474058,27.50,54.25,27.12,26.75
2474165,27.50,54.25,27.12,26.75
2474271,27.50,54.25,27.12,26.75
2474378,27.50,54.25,27.12,26.75
2474484,27.50,54.25,27.12,26.75
2474590,27.50,54.25,27.12,26.75
2474696,27.50,54.25,27.12,26.75
2474803,27.50,54.25,27.12,26.75
2474909,27.50,54.25,27.12,26.75
2475016,27.56,54.25,27.12,26.75
2475122,27.50,54.25,27.12,26.75
2475228,27.50,54.25,27.12,26.75
2475334,27.50,54.25,27.12,26.75
2475441,27.44,54.25,27.12,26.75
2475547,27.50,54.25,27.12,26.75
2475654,27.50,54.25,27.12,26.75
2475760,27.50,54.25,27.12,26.75
2475867,27.50,54.25,27.12,26.75
2475972,27.50,54.25,27.12,27.00
2476079,27.50,54.25,27.12,26.75
2476185,27.50,54.25,27.19,27.00
2476292,27.50,54.25,27.12,26.75
2476398,27.50,54.25,27.12,26.75
2476505,27.50,54.25,27.12,26.75
2476610,27.50,54.25,27.12,26.75
2476717,27.50,54.25,27.12,26.75
2476823,27.50,54.25,27.12,26.75
2476930,27.50,54.25,27.12,26.75
2477036,27.50,54.25,27.12,26.75
2477143,27.50,54.25,27.12,26.75
2477249,27.50,54.25,27.12,26.75
2477355,27.56,54.25,27.12,26.75
2477461,27.50,54.25,27.12,26.75
2477568,27.50,54.25,27.12,26.75
2477674,27.44,54.25,27.12,26.75
2477780,27.50,54.25,27.12,27.00
2477887,27.44,54.25,27.12,26.75
2477992,27.50,54.25,27.19,26.75
2478099,27.50,54.25,27.12,26.75
2478205,27.50,54.25,27.12,26.75
2478312,27.50,54.00,27.12,26.75
2478418,27.50,54.25,27.12,26.75
2478525,27.50,54.25,27.12,26.75
2478631,27.50,54.25,27.12,26.75
2478737,27.50,54.25,27.12,26.75
2478843,27.50,54.25,27.12,26.75
2478950,27.56,54.25,27.12,26.75
2479056,27.50,54.25,27.12,26.75
2479163,27.56,54.25,27.12,26.75
2479269,27.56,54.25,27.12,26.75
2479375,27.44,54.00,27.12,26.75
2479481,27.50,54.25,27.12,27.00
2479588,27.50,54.25,27.12,26.75
2479694,27.44,54.25,27.12,27.00
2479801,27.50,54.25,27.12,26.75
2479907,27.50,54.25,27.12,26.75
2480013,27.56,54.25,27.12,26.75
2480119,27.50,54.25,27.12,26.75
2480226,27.44,54.25,27.12,26.75
2480332,27.50,54.25,27.06,26.75
2480439,27.50,54.25,27.12,26.75
2480545,27.50,54.25,27.12,27.00
2480652,27.50,54.25,27.12,26.75
2480757,27.50,54.25,27.12,26.75
2480864,27.50,54.25,27.12,26.75
2480970,27.50,54.25,27.12,26.75
2481077,27.56,54.25,27.12,26.75
2481183,27.50,54.25,27.19,26.75
2481290,27.56,54.25,27.12,26.75
2481395,27.50,54.25,27.12,26.75
2481502,27.50,54.25,27.19,27.00
2481608,27.50,54.25,27.12,26.75
2481715,27.50,54.00,27.12,26.75
2481821,27.50,54.25,27.12,27.00
2481928,27.50,54.25,27.19,26.75
2482034,27.50,54.25,27.12,26.75
2482140,27.50,54.25,27.12,26.75
2482246,27.50,54.25,27.19,27.00
2482353,27.50,54.25,27.12,26.75
2482459,27.50,54.00,27.12,26.75
2482566,27.50,54.25,27.12,27.00
2482672,27.50,54.25,27.12,26.75
2482778,27.44,54.25,27.12,26.75
2482884,27.44,54.25,27.12,26.75
2482991,27.50,54.00,27.12,26.75
2483097,27.50,54.25,27.12,26.75
2483204,27.44,54.25,27.12,26.75
2483310,27.50,54.25,27.12,26.75
2483416,27.50,54.25,27.12,26.75
2483522,27.50,54.25,27.12,26.75
2483629,27.50,54.25,27.12,26.75
2483735,27.50,54.00,27.12,26.75
2483842,27.50,54.25,27.12,27.00
2483948,27.50,54.00,27.12,26.75
2484054,27.56,54.25,27.12,26.75
2484160,27.50,54.00,27.12,26.75
2484267,27.50,54.25,27.12,26.75
2484373,27.50,54.25,27.12,26.75
2484480,27.44,54.25,27.12,26.75
2484586,27.50,54.00,27.12,26.75
2484692,27.50,54.25,27.19,27.00
2484798,27.50,54.00,27.12,26.75
2484904,27.44,54.25,27.12,27.00
2485011,27.50,54.25,27.12,26.75
2485117,27.44,54.25,27.12,26.75
2485224,27.50,54.00,27.12,27.00
2485330,27.50,54.00,27.06,26.75
2485436,27.50,54.00,27.12,26.75
2485542,27.50,54.00,27.12,26.75
2485649,27.50,54.00,27.12,26.75
2485755,27.50,54.00,27.12,26.75
2485862,27.50,54.00,27.12,26.75
2485968,27.50,54.00,27.12,26.75
2486074,27.50,54.00,27.12,26.75
2486180,27.50,54.00,27.12,26.75
2486287,27.50,54.25,27.12,26.75
2486393,27.44,54.25,27.12,26.75
2486500,27.50,54.00,27.12,26.75
2486606,27.50,54.25,27.12,26.75
2486712,27.56,54.25,27.12,26.75
2486818,27.50,54.00,27.12,26.75
2486925,27.50,54.25,27.12,26.75
2487031,27.50,54.00,27.12,26.75
2487138,27.50,54.00,27.12,26.75
2487244,27.44,54.00,27.12,26.75
2487350,27.50,54.25,27.12,26.75
2487456,27.50,54.00,27.12,26.75
2487563,27.50,54.00,27.19,26.75
2487669,27.50,54.25,27.12,26.75
2487776,27.50,54.00,27.19,26.75
2487882,27.44,54.00,27.12,26.75
2487988,27.50,54.00,27.12,27.00
2488094,27.50,54.00,27.12,26.75
2488201,27.50,54.25,27.19,26.75
2488307,27.50,54.00,27.12,26.75
2488414,27.44,54.00,27.12,26.75
2488520,27.50,54.00,27.12,26.75
2488626,27.50,54.25,27.12,26.75
2488732,27.44,54.00,27.12,26.75
2488839,27.50,54.00,27.12,26.75
2488945,27.50,54.00,27.12,26.75
2489052,27.44,54.00,27.12,26.75
2489158,27.44,54.00,27.19,27.00
2489264,27.50,54.00,27.12,27.00
2489370,27.50,54.00,27.12,26.75
2489477,27.50,54.00,27.19,26.75
2489583,27.50,54.00,27.12,26.75
2489690,27.44,54.00,27.12,26.75
2489796,27.50,54.00,27.12,26.75
2489902,27.50,54.25,27.12,26.75
2490008,27.50,54.00,27.12,26.75
2490115,27.44,54.00,27.12,26.75
2490221,27.44,54.00,27.12,26.75
2490328,27.44,54.00,27.12,26.75
2490434,27.44,54.00,27.12,26.75
2490540,27.50,54.00,27.12,26.75
2490646,27.50,54.00,27.12,26.75
2490753,27.50,54.25,27.12,26.75
2490859,27.50,54.25,27.12,26.75
2490966,27.44,54.00,27.12,26.75
2491072,27.50,54.00,27.12,26.75
2491177,27.50,54.25,27.12,26.75
2491284,27.50,54.00,27.12,26.75
2491390,27.50,54.25,27.12,26.75
2491497,27.44,54.00,27.12,27.00
2491603,27.50,54.25,27.12,27.00
2491710,27.50,54.00,27.12,26.75
2491816,27.44,54.00,27.12,26.75
2491922,27.44,54.25,27.12,26.75
2492028,27.50,54.25,27.12,26.75
2492135,27.50,54.00,27.12,26.75
2492241,27.44,54.00,27.12,26.75
2492348,27.50,54.25,27.12,27.00
2492454,27.50,54.00,27.12,26.75
2492560,27.50,54.00,27.12,26.75
2492666,27.50,54.25,27.12,26.75
2492773,27.50,54.00,27.12,26.75
2492879,27.50,54.25,27.19,27.00
2492986,27.50,54.25,27.19,26.75
2493092,27.50,54.25,27.12,27.00
2493198,27.50,54.00,27.12,26.75
2493304,27.44,54.00,27.19,26.75
2493411,27.50,54.25,27.12,26.75
2493517,27.50,54.25,27.12,26.75
2493624,27.50,54.00,27.12,26.75
2493730,27.50,54.00,27.12,26.75
2493836,27.50,54.00,27.12,26.75
2493942,27.50,54.00,27.12,26.75
2494049,27.50,54.25,27.12,26.75
2494155,27.50,54.00,27.19,26.75
2494262,27.50,54.00,27.12,26.75
2494368,27.50,54.00,27.12,26.75
2494474,27.50,54.00,27.12,26.75
2494580,27.50,54.25,27.12,27.00
2494687,27.50,54.25,27.12,26.75
2494793,27.50,54.25,27.12,27.00
2494900,27.50,54.25,27.12,26.75
2495006,27.50,54.25,27.12,26.75
2495112,27.50,54.00,27.12,26.75
2495218,27.50,54.00,27.12,26.75
2495325,27.44,54.00,27.12,27.00
2495431,27.50,54.00,27.19,27.00
2495538,27.50,54.00,27.12,26.75
2495644,27.44,54.00,27.12,26.75
2495750,27.44,54.00,27.19,27.00
2495856,27.50,54.25,27.12,26.75
2495963,27.50,54.00,27.12,26.75
2496069,27.50,54.25,27.12,26.75
2496176,27.50,54.00,27.12,26.75
2496282,27.44,54.00,27.12,26.75
2496388,27.50,54.00,27.12,26.75
2496494,27.50,54.00,27.12,26.75
2496601,27.44,54.00,27.12,27.00
2496707,27.56,54.00,27.12,26.75
2496814,27.56,54.25,27.12,26.75
2496920,27.44,54.00,27.12,26.75
2497027,27.50,54.00,27.12,26.75
2497132,27.50,54.00,27.19,26.75
2497239,27.50,54.00,27.12,26.75
2497345,27.50,54.00,27.12,26.75
2497452,27.44,54.00,27.12,26.75
2497558,27.50,54.00,27.12,26.75
2497665,27.56,54.00,27.12,26.75
2497770,27.44,54.00,27.12,26.75
2497876,27.50,54.00,27.12,26.75
2497983,27.56,54.00,27.12,26.75
2498089,27.50,54.00,27.12,26.75
2498196,27.50,54.00,27.06,26.75
2498302,27.50,54.00,27.12,26.75
2498408,27.50,54.00,27.12,26.75
2498514,27.50,54.00,27.12,26.75
2498621,27.50,54.00,27.12,26.75
2498727,27.50,54.00,27.12,26.75
2498834,27.50,54.00,27.12,26.75
2498940,27.56,54.25,27.12,26.75
2499046,27.50,54.00,27.12,26.75
2499152,27.50,54.00,27.12,26.75
2499259,27.50,54.00,27.12,26.75
2499365,27.44,54.00,27.12,27.00
2499472,27.50,54.00,27.12,26.75
2499578,27.44,54.00,27.12,26.75
2499684,27.50,54.00,27.12,26.75
2499790,27.50,54.00,27.12,26.75
2499897,27.50,54.00,27.12,26.75
2500003,27.50,54.00,27.12,26.75
2500110,27.50,54.00,27.12,26.75
2500216,27.50,54.00,27.12,26.75
2500322,27.50,54.00,27.12,26.75
2500428,27.44,54.00,27.12,26.75
2500535,27.44,54.00,27.12,26.75
2500641,27.50,54.00,27.12,27.00
2500748,27.44,54.00,27.12,26.75
2500854,27.44,54.00,27.19,26.75
2500960,27.44,54.00,27.19,26.75
2501066,27.50,54.00,27.12,26.75
2501173,27.50,54.00,27.12,26.75
2501279,27.44,54.00,27.12,26.75
2501386,27.50,54.00,27.12,26.75
2501492,27.56,54.00,27.12,26.75
2501598,27.50,54.00,27.12,26.75
2501704,27.44,54.00,27.12,26.75
2501811,27.50,54.00,27.12,26.75
2501917,27.50,54.00,27.12,26.75
2502024,27.50,54.00,27.12,26.75
2502130,27.56,54.00,27.12,26.75
2502236,27.50,54.00,27.12,26.75
2502342,27.50,54.00,27.12,26.75
2502449,27.50,54.00,27.12,26.75
2502555,27.50,54.00,27.12,26.75
2502662,27.56,54.00,27.12,26.75
2502768,27.50,54.00,27.12,26.75
2502874,27.50,54.00,27.12,26.75
2502980,27.50,54.00,27.12,26.75
2503087,27.44,54.00,27.12,27.00
2503193,27.50,54.00,27.19,27.00
2503300,27.50,54.00,27.12,26.75
2503406,27.50,54.00,27.12,26.75
2503512,27.50,54.00,27.12,26.75
2503618,27.50,54.00,27.12,26.75
2503725,27.50,54.00,27.12,26.75
2503831,27.50,54.00,27.19,27.00
2503938,27.50,54.00,27.12,27.00
2504044,27.44,54.00,27.06,26.75
2504150,27.50,54.00,27.19,27.00
2504256,27.50,54.00,27.12,27.00
2504363,27.50,54.00,27.12,26.75
2504469,27.44,54.00,27.12,26.75
2504576,27.50,54.00,27.12,26.75
2504682,27.50,54.00,27.12,26.75
2504787,27.50,54.00,27.12,27.00
2504894,27.44,54.00,27.12,26.75
2505000,27.50,54.00,27.12,26.75
2505107,27.50,54.00,27.12,26.75
2505213,27.50,54.00,27.12,26.75
2505320,27.50,54.00,27.19,27.00
2505425,27.50,54.00,27.12,26.75
2505532,27.44,54.00,27.12,26.75
2505638,27.50,54.00,27.12,26.75
