#Millis,TC1Internal(C),TC1External(C),TC2Internal(C),TC2External(C)
749316,28.37,63.25,27.81,27.25
749422,28.37,63.25,27.81,27.25
749529,28.37,63.25,27.81,27.25
749635,28.37,63.25,27.81,27.25
749742,28.37,63.25,27.81,27.25
749847,28.44,63.25,27.75,27.50
749954,28.37,63.25,27.81,27.25
750060,28.37,63.25,27.81,27.25
750167,28.37,63.25,27.81,27.25
750273,28.37,63.25,27.81,27.25
750379,28.37,63.25,27.81,27.25
750485,28.37,63.25,27.81,27.25
750592,28.37,63.25,27.81,27.25
750698,28.37,63.25,27.81,27.25
750804,28.37,63.25,27.81,27.25
750910,28.37,63.25,27.81,27.25
751016,28.37,63.25,27.75,27.25
751123,28.37,63.25,27.81,27.25
751229,28.37,63.25,27.81,27.25
751336,28.37,63.25,27.75,27.25
751441,28.37,63.25,27.81,27.25
751548,28.37,63.25,27.75,27.25
751654,28.37,63.25,27.81,27.25
751761,28.37,63.25,27.81,27.25
751867,28.44,63.25,27.75,27.25
751973,28.37,63.25,27.81,27.25
752079,28.44,63.25,27.75,27.25
752186,28.37,63.25,27.81,27.25
752292,28.44,63.25,27.81,27.25
752399,28.44,63.25,27.75,27.25
752504,28.37,63.25,27.81,27.25
752611,28.37,63.25,27.75,27.00
752717,28.44,63.25,27.81,27.25
752824,28.37,63.25,27.81,27.25
752930,28.37,63.25,27.81,27.25
753036,28.37,63.25,27.81,27.25
753142,28.37,63.25,27.75,27.25
753249,28.44,63.25,27.81,27.25
753355,28.37,63.25,27.81,27.25
753462,28.37,63.25,27.81,27.25
753567,28.44,63.25,27.81,27.25
753674,28.37,63.25,27.75,27.25
753780,28.37,63.25,27.81,27.25
753887,28.37,63.25,27.75,27.25
753993,28.37,63.25,27.81,27.25
754099,28.37,63.25,27.81,27.25
754205,28.37,63.25,27.81,27.25
754312,28.37,63.25,27.81,27.25
754418,28.37,63.25,27.81,27.00
754525,28.44,63.50,27.81,27.25
754630,28.37,63.25,27.81,27.25
754737,28.37,63.50,27.81,27.25
754843,28.37,63.25,27.75,27.25
754950,28.37,63.25,27.81,27.25
755056,28.37,63.25,27.81,27.25
755163,28.37,63.50,27.81,27.25
755268,28.37,63.25,27.75,27.25
755375,28.37,63.25,27.75,27.25
755481,28.37,63.25,27.81,27.25
755588,28.44,63.25,27.81,27.25
755694,28.37,63.25,27.75,27.25
755800,28.37,63.50,27.81,27.25
755906,28.37,63.25,27.81,27.25
756013,28.37,63.25,27.81,27.25
756119,28.37,63.25,27.75,27.25
756226,28.37,63.25,27.81,27.25
756331,28.44,63.25,27.81,27.25
756438,28.44,63.25,27.81,27.25
756544,28.44,63.25,27.81,27.25
756651,28.37,63.25,27.81,27.25
756757,28.37,63.25,27.75,27.00
756862,28.37,63.25,27.81,27.25
756969,28.37,63.25,27.75,27.25
757075,28.37,63.25,27.81,27.25
757182,28.37,63.25,27.81,27.25
757288,28.44,63.25,27.75,27.25
757394,28.37,63.25,27.81,27.25
757500,28.37,63.25,27.81,27.25
757607,28.44,63.25,27.81,27.25
757713,28.37,63.25,27.81,27.25
757820,28.37,63.25,27.81,27.25
757925,28.37,63.25,27.81,27.25
758032,28.37,63.25,27.81,27.25
758138,28.44,63.25,27.81,27.25
758245,28.37,63.25,27.75,27.25
758351,28.44,63.25,27.81,27.25
758457,28.44,63.25,27.81,27.25
758563,28.37,63.25,27.81,27.25
758670,28.37,63.25,27.81,27.25
758776,28.37,63.25,27.81,27.25
758883,28.37,63.25,27.81,27.25
758988,28.37,63.25,27.75,27.25
759095,28.37,63.25,27.81,27.25
759201,28.37,63.25,27.75,27.25
759308,28.37,63.25,27.81,27.25
759414,28.37,63.25,27.81,27.25
759520,28.37,63.25,27.75,27.25
759626,28.37,63.25,27.81,27.25
759733,28.37,63.25,27.81,27.25
759839,28.37,63.25,27.81,27.25
759946,28.37,63.00,27.81,27.25
760051,28.37,63.25,27.81,27.25
760158,28.37,63.25,27.81,27.25
760264,28.37,63.25,27.81,27.25
760371,28.37,63.25,27.75,27.25
760477,28.37,63.25,27.81,27.25
760583,28.37,63.25,27.81,27.25
760689,28.37,63.00,27.81,27.25
760796,28.37,63.25,27.81,27.25
760902,28.37,63.25,27.81,27.25
761009,28.37,63.00,27.81,27.25
761114,28.37,63.25,27.81,27.25
761221,28.37,63.25,27.81,27.25
761327,28.37,63.25,27.81,27.25
761434,28.37,63.25,27.81,27.25
761539,28.37,63.25,27.81,27.25
761646,28.37,63.00,27.81,27.25
761752,28.37,63.00,27.81,27.50
761859,28.37,63.25,27.75,27.25
761965,28.37,63.25,27.75,27.25
762071,28.37,63.00,27.81,27.25
762177,28.37,63.00,27.75,27.25
762284,28.37,63.25,27.81,27.25
762390,28.44,63.25,27.81,27.25
762497,28.37,63.00,27.81,27.25
762602,28.37,63.25,27.81,27.25
762708,28.37,63.25,27.81,27.25
762815,28.37,63.25,27.81,27.25
762921,28.37,63.25,27.81,27.50
763028,28.37,63.25,27.81,27.50
763133,28.37,63.25,27.81,27.50
763240,28.44,63.00,27.81,27.25
763346,28.37,63.25,27.81,27.50
763453,28.37,63.00,27.75,27.50
763559,28.37,63.00,27.81,27.25
763665,28.37,63.25,27.81,27.50
763771,28.37,63.00,27.81,27.25
763878,28.37,63.25,27.81,27.25
763984,28.37,63.25,27.81,27.25
764091,28.44,63.25,27.75,27.25
764196,28.44,63.00,27.81,27.25
764303,28.37,63.25,27.81,27.25
764409,28.37,63.25,27.81,27.25
764516,28.37,63.25,27.81,27.25
764622,28.37,63.25,27.81,27.50
764728,28.37,63.25,27.81,27.25
764834,28.37,63.00,27.81,27.25
764941,28.37,63.00,27.81,27.25
765047,28.37,63.25,27.81,27.25
765154,28.37,63.00,27.81,27.25
765259,28.37,63.00,27.81,27.25
765366,28.37,63.25,27.81,27.25
765472,28.37,63.00,27.81,27.25
765579,28.44,63.25,27.81,27.25
765685,28.37,63.25,27.81,27.25
765791,28.37,63.00,27.81,27.25
765897,28.37,63.00,27.81,27.25
766004,28.37,63.00,27.81,27.25
766110,28.37,63.00,27.81,27.25
766216,28.37,63.25,27.81,27.25
766322,28.37,63.00,27.81,27.25
766429,28.37,63.00,27.81,27.25
766535,28.37,63.00,27.81,27.25
766642,28.37,63.00,27.81,27.25
766747,28.37,63.00,27.81,27.25
766854,28.37,63.00,27.81,27.25
766960,28.37,63.00,27.81,27.25
767067,28.37,63.00,27.81,27.25
767173,28.37,63.00,27.81,27.25
767279,28.37,63.00,27.81,27.25
767385,28.37,63.00,27.81,27.25
767492,28.37,63.00,27.81,27.25
767598,28.44,63.00,27.81,27.25
767705,28.44,63.00,27.81,27.25
767810,28.37,63.00,27.81,27.25
767917,28.37,63.00,27.81,27.25
768023,28.44,63.00,27.81,27.25
768130,28.44,63.00,27.75,27.25
768236,28.44,63.00,27.75,27.25
768342,28.37,63.00,27.81,27.25
768448,28.44,63.00,27.81,27.25
768555,28.44,63.00,27.81,27.25
768661,28.44,63.00,27.81,27.25
768766,28.44,63.00,27.81,27.25
768873,28.44,63.00,27.81,27.25
768979,28.37,63.00,27.75,27.25
769086,28.37,63.00,27.81,27.25
769192,28.37,63.00,27.75,27.25
769298,28.37,63.00,27.81,27.25
769404,28.37,63.00,27.81,27.25
769511,28.37,63.00,27.81,27.25
769617,28.37,63.00,27.81,27.25
769724,28.44,63.25,27.81,27.25
769829,28.37,63.00,27.81,27.25
769936,28.37,63.00,27.81,27.25
770042,28.37,63.00,27.81,27.25
770149,28.44,63.00,27.81,27.25
770255,28.44,63.00,27.81,27.25
770361,28.44,63.00,27.81,27.25
770467,28.37,63.00,27.81,27.25
770574,28.37,63.00,27.81,27.25
770680,28.37,63.00,27.81,27.25
770786,28.44,63.00,27.81,27.25
770892,28.44,63.00,27.75,27.25
770999,28.37,63.00,27.81,27.25
771105,28.37,63.00,27.81,27.25
771212,28.37,63.00,27.75,27.25
771317,28.37,63.00,27.81,27.25
771424,28.37,63.00,27.81,27.25
771530,28.37,63.00,27.81,27.25
771637,28.37,63.00,27.81,27.25
771743,28.44,63.00,27.81,27.25
771849,28.37,63.00,27.81,27.25
771955,28.37,63.00,27.81,27.25
772062,28.37,63.00,27.81,27.25
772168,28.37,63.00,27.81,27.25
772275,28.44,63.00,27.75,27.25
772380,28.44,63.00,27.81,27.25
772487,28.37,63.00,27.81,27.25
772593,28.44,63.00,27.81,27.25
772700,28.37,63.00,27.81,27.25
772806,28.37,63.00,27.75,27.25
772912,28.37,63.00,27.81,27.25
773018,28.37,63.00,27.81,27.25
773125,28.37,63.00,27.81,27.25
773231,28.37,63.00,27.81,27.25
773337,28.37,63.00,27.81,27.25
773443,28.37,63.00,27.81,27.25
773550,28.44,63.00,27.81,27.25
773656,28.37,63.00,27.81,27.25
773763,28.37,63.00,27.81,27.25
773868,28.37,63.00,27.81,27.25
773975,28.44,63.00,27.81,27.25
774081,28.37,63.00,27.81,27.25
774188,28.44,63.00,27.81,27.25
774294,28.37,63.00,27.81,27.25
774400,28.37,63.00,27.81,27.25
774506,28.37,63.00,27.81,27.25
774612,28.37,63.00,27.81,27.25
774719,28.37,63.00,27.81,27.25
774825,28.44,63.00,27.81,27.25
774931,28.44,63.00,27.81,27.25
775037,28.37,63.00,27.81,27.25
775144,28.44,63.00,27.81,27.25
775250,28.37,63.00,27.81,27.25
775357,28.44,63.00,27.81,27.25
775462,28.44,63.00,27.81,27.25
775569,28.37,63.00,27.81,27.25
775675,28.37,63.00,27.75,27.25
775782,28.37,63.00,27.81,27.25
775887,28.37,63.00,27.81,27.25
775994,28.44,63.00,27.81,27.25
776100,28.37,63.00,27.75,27.25
776207,28.37,62.75,27.75,27.25
776313,28.37,62.75,27.81,27.50
776419,28.44,62.75,27.81,27.50
776525,28.37,63.00,27.81,27.25
776632,28.44,63.00,27.81,27.25
776738,28.37,63.00,27.81,27.25
776845,28.37,62.75,27.81,27.25
776950,28.37,62.75,27.81,27.25
777057,28.37,62.75,27.81,27.25
777163,28.44,63.00,27.81,27.25
777270,28.44,63.00,27.81,27.50
777376,28.44,63.00,27.75,27.25
777482,28.44,63.00,27.81,27.25
777588,28.37,63.00,27.81,27.25
777695,28.44,63.00,27.81,27.25
777801,28.37,63.00,27.81,27.25
777908,28.37,62.75,27.81,27.25
778013,28.37,63.00,27.81,27.25
778120,28.44,63.00,27.81,27.25
778226,28.37,62.75,27.75,27.25
778333,28.37,62.75,27.81,27.25
778439,28.44,63.00,27.81,27.25
778545,28.44,63.00,27.81,27.25
778651,28.37,62.75,27.81,27.25
778758,28.44,62.75,27.81,27.25
778864,28.37,62.75,27.81,27.25
778971,28.37,62.75,27.81,27.25
779076,28.44,62.75,27.81,27.25
779183,28.37,63.00,27.81,27.25
779289,28.44,63.00,27.75,27.25
779396,28.37,62.75,27.81,27.25
779502,28.37,63.00,27.81,27.25
779608,28.37,63.00,27.81,27.50
779714,28.37,62.75,27.81,27.25
779821,28.37,63.00,27.81,27.50
779927,28.44,63.00,27.81,27.50
780033,28.37,63.00,27.81,27.25
780139,28.44,63.00,27.81,27.25
780246,28.37,62.75,27.81,27.25
780352,28.44,63.00,27.81,27.25
780459,28.44,62.75,27.75,27.25
780564,28.44,63.00,27.81,27.25
780670,28.44,63.00,27.81,27.50
780777,28.37,63.00,27.81,27.50
780883,28.37,63.00,27.81,27.50
780990,28.37,63.00,27.81,27.50
781095,28.44,63.00,27.81,27.50
781202,28.37,63.00,27.81,27.75
781308,28.44,62.75,27.81,27.50
781415,28.37,63.00,27.81,27.75
781520,28.44,63.00,27.75,27.75
781627,28.37,63.00,27.75,27.75
781733,28.37,63.00,27.81,27.50
781840,28.44,63.00,27.75,27.50
781946,28.44,63.00,27.81,27.75
782052,28.37,63.00,27.81,27.75
782158,28.37,62.75,27.81,27.75
782265,28.37,63.00,27.81,27.75
782371,28.44,63.00,27.81,27.75
782478,28.37,62.75,27.81,27.75
782583,28.37,62.75,27.81,27.75
782690,28.37,63.00,27.81,27.75
782796,28.37,63.00,27.81,27.75
782903,28.37,63.00,27.81,27.75
783009,28.37,63.00,27.81,27.75
783115,28.44,63.00,27.81,27.75
783221,28.37,63.00,27.75,27.75
783328,28.37,62.75,27.81,27.75
783434,28.37,62.75,27.81,27.75
783541,28.37,63.00,27.81,27.75
783646,28.37,63.00,27.81,27.75
783753,28.37,62.75,27.81,27.75
783859,28.37,63.00,27.81,27.75
783966,28.44,63.00,27.81,27.75
784072,28.37,62.75,27.81,27.75
784178,28.37,62.75,27.81,27.75
784284,28.37,63.00,27.81,27.75
784391,28.37,62.75,27.81,27.50
784497,28.37,62.75,27.81,27.75
784603,28.37,63.00,27.81,27.75
784709,28.37,62.75,27.81,27.75
784816,28.37,62.75,27.81,27.75
784922,28.37,62.75,27.81,27.75
785029,28.37,63.00,27.81,27.75
785134,28.37,63.00,27.81,27.75
785241,28.37,63.00,27.75,27.75
785347,28.37,63.00,27.81,27.75
785454,28.37,63.00,27.81,27.75
785560,28.37,63.00,27.81,27.75
785666,28.44,63.00,27.81,27.75
785772,28.37,63.00,27.81,27.75
785879,28.37,63.00,27.81,27.75
785985,28.37,63.00,27.81,27.75
786092,28.37,63.00,27.81,27.75
786197,28.37,63.00,27.81,27.75
786304,28.37,63.00,27.81,27.50
786410,28.37,63.00,27.81,27.75
786516,28.37,63.00,27.81,27.75
786623,28.37,63.00,27.81,27.75
786728,28.44,63.00,27.81,27.75
786835,28.37,63.00,27.81,27.75
786941,28.37,63.00,27.81,27.75
787048,28.37,63.00,27.81,27.75
787154,28.37,63.00,27.81,27.50
787260,28.37,63.00,27.81,27.50
787366,28.37,63.00,27.75,27.75
787473,28.37,63.00,27.81,27.50
787579,28.37,63.00,27.81,27.75
787685,28.37,63.00,27.81,27.50
787791,28.37,63.00,27.81,27.50
787898,28.44,63.00,27.75,27.75
788004,28.37,63.00,27.81,27.50
788111,28.37,63.00,27.81,27.50
788216,28.37,63.00,27.81,27.50
788323,28.37,63.00,27.81,27.50
788429,28.37,63.00,27.81,27.50
788536,28.37,62.75,27.81,27.50
788641,28.37,63.00,27.75,27.25
788748,28.44,63.00,27.81,27.50
788854,28.37,63.00,27.75,27.50
788961,28.44,63.00,27.81,27.50
789067,28.37,63.00,27.81,27.50
789173,28.44,63.00,27.81,27.50
789279,28.37,63.00,27.81,27.50
789386,28.37,63.00,27.81,27.50
789492,28.37,62.75,27.81,27.50
789599,28.44,62.75,27.81,27.50
789704,28.37,62.75,27.81,27.50
789811,28.44,63.00,27.75,27.50
789917,28.37,62.75,27.81,27.50
790024,28.37,62.75,27.81,27.25
790130,28.37,62.75,27.81,27.50
790236,28.37,62.75,27.81,27.50
790342,28.37,62.75,27.81,27.50
790449,28.37,62.75,27.75,27.50
790555,28.44,62.75,27.75,27.25
790661,28.37,62.75,27.81,27.50
790767,28.37,62.75,27.81,27.25
790874,28.44,62.75,27.81,27.25
790980,28.37,62.75,27.81,27.50
791087,28.37,62.75,27.81,27.25
791192,28.37,62.75,27.81,27.25
791299,28.37,62.75,27.81,27.50
791405,28.44,62.75,27.81,27.50
791512,28.37,62.75,27.81,27.25
791618,28.37,62.75,27.75,27.25
791724,28.37,63.00,27.75,27.25
791830,28.37,63.00,27.81,27.50
791937,28.37,63.00,27.81,27.50
792043,28.37,63.00,27.81,27.50
792150,28.37,63.00,27.81,27.50
792255,28.37,63.00,27.75,27.25
792361,28.44,63.00,27.81,27.25
792468,28.37,63.00,27.81,27.50
792574,28.37,63.00,27.81,27.25
792681,28.44,63.00,27.81,27.50
792786,28.37,63.00,27.81,27.25
792893,28.37,63.00,27.75,27.25
792999,28.44,63.00,27.75,27.50
793106,28.37,62.75,27.75,27.25
793212,28.37,62.75,27.81,27.25
793318,28.44,62.75,27.81,27.25
793424,28.37,62.75,27.81,27.50
793531,28.37,62.75,27.81,27.25
793637,28.44,62.75,27.75,27.25
793744,28.44,62.75,27.81,27.25
793849,28.37,62.75,27.75,27.25
793956,28.44,62.75,27.81,27.50
794062,28.37,62.75,27.81,27.50
794169,28.37,62.75,27.81,27.50
794275,28.37,62.75,27.75,27.50
794381,28.37,62.50,27.75,27.50
794487,28.37,62.50,27.75,27.50
794594,28.37,62.50,27.81,27.50
794700,28.37,62.50,27.75,27.50
794807,28.37,62.50,27.81,27.50
794912,28.37,62.50,27.81,27.50
795019,28.44,62.50,27.81,27.50
795125,28.37,62.50,27.81,27.50
795232,28.37,62.50,27.81,27.25
795337,28.37,62.50,27.75,27.50
795444,28.44,62.50,27.81,27.25
795550,28.37,62.50,27.81,27.50
795657,28.37,62.50,27.75,27.50
795763,28.37,62.50,27.81,27.50
795869,28.37,62.50,27.81,27.25
795975,28.44,62.50,27.81,27.50
796082,28.44,62.50,27.81,27.50
796188,28.37,62.50,27.81,27.50
796295,28.44,62.50,27.81,27.50
796400,28.37,62.50,27.81,27.50
796507,28.37,62.50,27.81,27.25
796613,28.37,62.50,27.75,27.25
796720,28.44,62.50,27.81,27.50
796825,28.44,62.50,27.75,27.50
796932,28.37,62.50,27.75,27.50
797038,28.44,62.50,27.81,27.25
797145,28.37,62.50,27.81,27.50
797251,28.37,62.50,27.75,27.50
797357,28.37,62.50,27.81,27.50
797463,28.37,62.50,27.81,27.50
797570,28.37,62.50,27.81,27.50
797676,28.37,62.50,27.81,27.50
797783,28.44,62.50,27.81,27.50
797888,28.44,62.50,27.81,27.50
797995,28.37,62.50,27.81,27.50
798101,28.37,62.25,27.81,27.50
798208,28.37,62.50,27.81,27.50
798314,28.37,62.50,27.81,27.50
798419,28.37,62.50,27.81,27.25
798526,28.37,62.25,27.81,27.25
798632,28.37,62.25,27.81,27.50
798739,28.37,62.25,27.81,27.50
798845,28.44,62.25,27.81,27.50
798951,28.37,62.25,27.81,27.50
799057,28.44,62.50,27.81,27.25
799164,28.37,62.25,27.75,27.50
799270,28.37,62.25,27.81,27.50
799376,28.44,62.50,27.81,27.50
799482,28.44,62.25,27.81,27.25
799589,28.37,62.50,27.81,27.25
799695,28.37,62.50,27.75,27.25
799802,28.37,62.50,27.75,27.50
799907,28.37,62.50,27.81,27.25
800014,28.37,62.50,27.75,27.50
800120,28.44,62.75,27.81,27.25
800227,28.37,62.50,27.81,27.25
800333,28.37,62.75,27.81,27.25
800439,28.37,62.75,27.75,27.50
800545,28.37,62.75,27.81,27.25
800652,28.44,62.75,27.75,27.50
800758,28.37,62.75,27.81,27.25
800865,28.44,62.75,27.81,27.50
800970,28.37,62.75,27.81,27.25
801077,28.37,62.75,27.75,27.25
801183,28.37,63.00,27.81,27.25
801290,28.37,63.00,27.81,27.50
801396,28.37,62.75,27.81,27.25
801502,28.37,62.75,27.81,27.25
801608,28.37,63.00,27.81,27.25
801715,28.37,63.00,27.81,27.50
801821,28.37,63.00,27.81,27.50
801928,28.37,63.00,27.81,27.25
802033,28.37,63.00,27.75,27.25
802140,28.37,63.00,27.81,27.25
802246,28.37,63.00,27.81,27.50
802353,28.37,63.00,27.81,27.25
802458,28.37,63.00,27.75,27.25
802565,28.37,63.00,27.81,27.50
802671,28.37,63.00,27.81,27.25
802778,28.44,63.00,27.75,27.50
802884,28.44,63.00,27.81,27.50
802990,28.37,63.00,27.81,27.50
803096,28.44,63.00,27.81,27.25
803203,28.37,63.00,27.81,27.50
803309,28.44,63.00,27.81,27.50
803416,28.37,63.00,27.81,27.50
803521,28.44,63.00,27.75,27.50
803628,28.37,63.00,27.81,27.50
803734,28.37,63.00,27.75,27.50
803841,28.37,63.00,27.81,27.50
803946,28.44,63.00,27.81,27.75
804052,28.37,63.00,27.81,27.75
804159,28.37,63.00,27.81,27.75
804265,28.37,63.00,27.81,27.75
804372,28.37,63.00,27.81,27.75
804477,28.37,63.00,27.81,27.50
804584,28.37,63.00,27.81,27.75
804690,28.37,63.00,27.75,27.50
804797,28.44,63.00,27.75,27.50
804903,28.37,63.00,27.81,27.75
805009,28.37,63.00,27.75,27.75
805115,28.44,63.00,27.81,27.50
805222,28.37,63.00,27.75,27.75
805328,28.37,63.00,27.81,27.75
805434,28.44,63.00,27.81,27.75
805540,28.44,63.00,27.81,27.75
805647,28.37,63.00,27.81,27.75
805753,28.44,63.00,27.81,27.75
805860,28.44,63.00,27.81,27.75
805965,28.37,62.75,27.81,27.75
806072,28.37,62.75,27.81,27.50
806178,28.44,62.75,27.75,27.50
806285,28.44,63.00,27.81,27.75
806391,28.44,62.75,27.81,27.50
806497,28.44,62.75,27.81,27.75
806603,28.37,62.75,27.81,27.50
806710,28.44,62.75,27.81,27.50
806816,28.37,62.75,27.81,27.50
806923,28.37,62.75,27.81,27.50
807028,28.37,62.75,27.81,27.50
807135,28.37,62.75,27.81,27.50
807241,28.37,62.50,27.81,27.50
807348,28.37,62.50,27.81,27.75
807454,28.44,62.75,27.81,27.50
807560,28.44,62.50,27.81,27.50
807666,28.44,62.50,27.75,27.50
807773,28.37,62.50,27.81,27.50
807879,28.37,62.50,27.81,27.50
807985,28.37,62.50,27.81,27.50
808091,28.44,62.50,27.81,27.50
808198,28.37,62.50,27.81,27.50
808304,28.37,62.50,27.81,27.50
808411,28.37,62.75,27.81,27.50
808516,28.37,62.50,27.81,27.75
808623,28.37,62.50,27.81,27.75
808729,28.37,62.75,27.81,27.75
808836,28.37,62.50,27.81,27.50
808942,28.37,62.75,27.81,27.50
809048,28.44,62.75,27.81,27.75
809154,28.37,62.75,27.81,27.50
809261,28.37,62.75,27.81,27.75
809367,28.44,62.75,27.81,27.50
809474,28.37,62.75,27.81,27.75
809579,28.37,62.75,27.81,27.50
809686,28.37,62.75,27.81,27.50
809792,28.37,62.75,27.81,27.50
809899,28.44,62.75,27.81,27.50
810005,28.37,62.75,27.81,27.50
810110,28.37,62.75,27.81,27.50
810217,28.37,62.75,27.81,27.50
810323,28.44,62.75,27.81,27.50
810430,28.37,62.75,27.75,27.50
810536,28.44,62.75,27.81,27.25
810642,28.37,62.75,27.81,27.50
810748,28.37,62.75,27.81,27.50
810855,28.37,62.75,27.81,27.50
810961,28.44,62.75,27.81,27.50
811067,28.37,62.75,27.81,27.50
811173,28.37,62.50,27.81,27.50
811280,28.37,62.50,27.81,27.50
811386,28.44,62.50,27.81,27.50
811493,28.44,62.75,27.81,27.50
811598,28.44,62.50,27.81,27.50
811705,28.37,62.50,27.81,27.50
811811,28.44,62.75,27.81,27.50
811918,28.37,62.50,27.81,27.50
812024,28.37,62.50,27.75,27.25
812130,28.44,62.50,27.81,27.25
812236,28.44,62.75,27.81,27.50
812343,28.37,62.75,27.81,27.50
812449,28.37,62.75,27.81,27.50
812556,28.37,62.50,27.81,27.50
812661,28.37,62.75,27.81,27.50
812768,28.37,62.75,27.81,27.50
812874,28.37,62.75,27.81,27.50
812981,28.37,62.75,27.75,27.50
813086,28.37,62.75,27.81,27.50
813193,28.44,62.75,27.81,27.50
813299,28.44,62.75,27.81,27.50
813406,28.37,62.75,27.75,27.50
813512,28.37,62.75,27.81,27.50
813618,28.37,62.75,27.81,27.50
813724,28.37,62.50,27.81,27.50
813831,28.44,62.50,27.81,27.50
813937,28.37,62.50,27.81,27.50
814044,28.37,62.50,27.81,27.50
814149,28.37,62.50,27.81,27.50
814256,28.37,62.50,27.81,27.50
814362,28.37,62.50,27.81,27.50
814469,28.37,62.50,27.81,27.50
814575,28.44,62.50,27.81,27.50
814681,28.44,62.50,27.81,27.50
814787,28.37,62.50,27.81,27.75
814894,28.37,62.50,27.81,27.50
815000,28.37,62.50,27.81,27.50
815106,28.44,62.25,27.81,27.50
815212,28.37,62.25,27.81,27.50
815319,28.37,62.50,27.81,27.50
815425,28.37,62.25,27.81,27.50
815532,28.37,62.25,27.81,27.50
815637,28.37,62.25,27.81,27.25
815744,28.37,62.25,27.81,27.50
815850,28.37,62.25,27.81,27.50
815956,28.37,62.25,27.81,27.25
816063,28.37,62.25,27.81,27.50
816168,28.37,62.25,27.81,27.50
816275,28.44,62.25,27.75,27.50
816381,28.37,62.25,27.81,27.50
816488,28.37,62.50,27.81,27.50
816594,28.44,62.50,27.81,27.50
816700,28.37,62.50,27.81,27.50
816806,28.44,62.50,27.81,27.50
816913,28.37,62.50,27.81,27.75
817019,28.44,62.50,27.81,27.50
817126,28.44,62.50,27.81,27.50
817231,28.37,62.50,27.81,27.50
817338,28.44,62.50,27.81,27.50
817444,28.37,62.50,27.81,27.50
817551,28.37,62.50,27.81,27.50
817657,28.37,62.50,27.81,27.50
817763,28.37,62.50,27.81,27.50
817869,28.37,62.50,27.81,27.25
817976,28.37,62.50,27.81,27.50
818082,28.44,62.50,27.81,27.25
818188,28.37,62.50,27.81,27.50
818294,28.37,62.50,27.81,27.25
818401,28.37,62.50,27.81,27.50
818507,28.37,62.50,27.81,27.50
818614,28.37,62.50,27.81,27.25
818719,28.37,62.50,27.81,27.50
818826,28.37,62.50,27.75,27.50
818932,28.37,62.75,27.81,27.50
819039,28.37,62.50,27.81,27.25
819145,28.37,62.50,27.75,27.50
819251,28.37,62.50,27.81,27.50
819357,28.37,62.50,27.81,27.25
819464,28.37,62.50,27.81,27.50
819570,28.44,62.50,27.81,27.50
819677,28.44,62.50,27.75,27.25
819782,28.37,62.50,27.75,27.50
819889,28.37,62.50,27.81,27.50
819995,28.44,62.50,27.81,27.50
820102,28.37,62.50,27.81,27.50
820207,28.44,62.50,27.81,27.50
820314,28.37,62.50,27.81,27.25
820420,28.44,62.50,27.81,27.25
820527,28.44,62.50,27.81,27.50
820633,28.37,62.50,27.81,27.50
820739,28.37,62.50,27.81,27.50
820845,28.37,62.50,27.81,27.25
820952,28.37,62.50,27.81,27.25
821058,28.44,62.50,27.81,27.25
821165,28.37,62.50,27.81,27.25
821270,28.44,62.50,27.75,27.25
821377,28.44,62.50,27.81,27.50
821483,28.37,62.50,27.81,27.25
821590,28.37,62.50,27.81,27.50
821696,28.44,62.50,27.81,27.50
821801,28.37,62.50,27.81,27.50
821908,28.44,62.50,27.81,27.25
822014,28.44,62.50,27.81,27.25
822121,28.44,62.50,27.81,27.25
822227,28.37,62.50,27.81,27.50
822333,28.44,62.50,27.81,27.25
822439,28.37,62.50,27.81,27.50
822546,28.37,62.50,27.81,27.25
822652,28.37,62.50,27.75,27.25
822758,28.37,62.50,27.81,27.50
822864,28.37,62.25,27.75,27.50
822971,28.44,62.25,27.81,27.50
823077,28.37,62.50,27.75,27.25
823184,28.44,62.50,27.81,27.50
823289,28.37,62.50,27.81,27.50
823396,28.44,62.50,27.81,27.25
823502,28.44,62.50,27.81,27.50
823609,28.44,62.50,27.81,27.25
823715,28.37,62.25,27.81,27.50
823821,28.44,62.50,27.81,27.25
823927,28.37,62.25,27.81,27.50
824034,28.37,62.25,27.81,27.25
824140,28.44,62.50,27.81,27.50
824247,28.44,62.25,27.81,27.50
824352,28.37,62.50,27.81,27.50
824459,28.37,62.50,27.81,27.50
824565,28.37,62.50,27.81,27.50
824672,28.37,62.50,27.81,27.50
824778,28.37,62.25,27.81,27.50
824884,28.37,62.50,27.81,27.50
824990,28.37,62.50,27.75,27.50
825097,28.37,62.50,27.81,27.50
825203,28.37,62.50,27.75,27.50
825309,28.37,62.50,27.81,27.50
825415,28.37,62.50,27.81,27.50
825522,28.37,62.50,27.75,27.50
825628,28.37,62.50,27.81,27.50
825735,28.37,62.50,27.81,27.25
825840,28.37,62.50,27.81,27.50
825947,28.37,62.50,27.81,27.50
826053,28.44,62.50,27.81,27.50
826160,28.44,62.50,27.81,27.50
826266,28.37,62.50,27.81,27.50
826372,28.37,62.50,27.81,27.75
826478,28.44,62.50,27.81,27.50
826585,28.37,62.50,27.81,27.50
826691,28.44,62.50,27.75,27.50
826798,28.44,62.50,27.81,27.50
826903,28.44,62.50,27.81,27.50
827010,28.37,62.25,27.81,27.50
827116,28.37,62.25,27.81,27.50
827223,28.37,62.25,27.81,27.50
